"mapped_by","year","reporter_fao","reporter_name","flow","hs_chap","hs","hs_extend","fcl","details","tl_description"
"K",2011,188,"St Kitts Nev",1,20,"20093911",20093911,514,"Trademap description (could also be mapped to 499)","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit whether or not containing added sugar or other sweetening matter. Juice of any other single citrus fruit: Other juice of any single citrus fruit (excluding orange, grapefruit, lime): Of a Brix value not exceeding 20: Concentrated"
"K",2011,188,"St Kitts Nev",1,20,"20093913",20093913,514,"Trademap description (could also be mapped to 499)","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit whether or not containing added sugar or other sweetening matter. Juice of any other single citrus fruit: Other juice of any single citrus fruit (excluding orange, grapefruit, lime): Of a Brix value not exceeding 20: Other in packages put up for retail sale"
"K",2011,188,"St Kitts Nev",1,20,"20093919",20093919,514,"Trademap description (could also be mapped to 499)","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit whether or not containing added sugar or other sweetening matter. Juice of any other single citrus fruit: Other juice of any single citrus fruit (excluding orange, grapefruit, lime): Of a Brix value not exceeding 20: Other"
"K",2011,188,"St Kitts Nev",1,20,"20093922",20093922,514,"Trademap description (could also be mapped to 499)","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit whether or not containing added sugar or other sweetening matter. Juice of any other single citrus fruit: Other juice of any single citrus fruit (excluding orange, grapefruit, lime): Other: Other in packages put up for retail sale"
"K",2010,188,"St Kitts Nev",1,20,"20093929",20093929,514,"Trademap description (could also be mapped to 499)","Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit whether or not containing added sugar or other sweetening matter. Juice of any other single citrus fruit: Other juice of any single citrus fruit (excluding orange, grapefruit, lime): Other: Other"
"A",2010,188,"St Kitts Nev",1,20,"20094111",20094111,576,"Standard_HS12","FaoStatName: JUICE OF PINEAPPLES"
"A",2011,188,"St Kitts Nev",1,20,"20094112",20094112,576,"Standard_HS12","FaoStatName: JUICE OF PINEAPPLES"
"A",2011,188,"St Kitts Nev",1,20,"20094119",20094119,576,"Standard_HS12","FaoStatName: JUICE OF PINEAPPLES"
"A",2011,188,"St Kitts Nev",2,20,"20094911",20094911,580,"Standard_HS12","FaoStatName: PINEAPPLE JUICE CONC"
"A",2010,188,"St Kitts Nev",1,20,"20094911",20094911,580,"Standard_HS12","FaoStatName: PINEAPPLE JUICE CONC"
"A",2010,188,"St Kitts Nev",1,20,"20094919",20094919,580,"Standard_HS12","FaoStatName: PINEAPPLE JUICE CONC"
"A",2010,188,"St Kitts Nev",1,20,"20097110",20097110,518,"Standard_HS12","FaoStatName: APPLEJUICE SINGLE STRENG"
"A",2011,188,"St Kitts Nev",1,20,"20097111",20097111,518,"Standard_HS12","FaoStatName: APPLEJUICE SINGLE STRENG"
"A",2011,188,"St Kitts Nev",1,20,"20097112",20097112,518,"Standard_HS12","FaoStatName: APPLEJUICE SINGLE STRENG"
"A",2011,188,"St Kitts Nev",1,20,"20097119",20097119,518,"Standard_HS12","FaoStatName: APPLEJUICE SINGLE STRENG"
"A",2010,188,"St Kitts Nev",1,20,"20097910",20097910,519,"Standard_HS12","FaoStatName: APPLEJUICE CONCENTRATED"
"A",2011,188,"St Kitts Nev",1,20,"20097911",20097911,519,"Standard_HS12","FaoStatName: APPLEJUICE CONCENTRATED"
"A",2010,188,"St Kitts Nev",1,20,"20097919",20097919,519,"Standard_HS12","FaoStatName: APPLEJUICE CONCENTRATED"
"K",2010,188,"St Kitts Nev",1,23,"23080000",23080000,652,"Trademap description (could also be mapped to 120,566,628,629,630,650)","Vegetable materials and vegetable waste, vegetable resides and by-products, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included."
"K",2010,188,"St Kitts Nev",1,41,"41012000",41012000,920,"Trademap description (could be mapped to various other hides and skins)","Raw hides and skins of bovine (including buffalo), or equine animals ( fresh, or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split. Whole hides and skins, of a weight per skin not exceeding 8 kg when simply dried, 10 kg when dry-salted, or 16 kg when fresh, wet-salted or otherwise preserved"
"K",2010,188,"St Kitts Nev",1,41,"41015000",41015000,920,"Trademap description (could also be mapped to 921,1103)","Raw hides and skins of bovine (including buffalo), or equine animals ( fresh, or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split. Whole hides and skins, of a weight exceeding 16 kg"
"K",2010,188,"St Kitts Nev",1,41,"41019000",41019000,920,"Trademap description (could also be mapped to 921,1103)","Raw hides and skins of bovine (including buffalo), or equine animals ( fresh, or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split. Other, including butts, bends and bellies"
"A",2011,191,"StVincent",1,33,"33011920",33011920,753,"Standard_HS12","FaoStatName: OIL ESSENTIAL NES"
"A",2012,191,"StVincent",1,7,"7123200",7123200,450,"Standard_HS12","FaoStatName: DRIED MUSHROOMS"
"A",2011,191,"StVincent",1,12,"12051010",12051010,270,"Standard_HS12","FaoStatName: RAPESEED"
"K",2013,207,"Suriname",2,1,"10612",1061200,1169,"Trademap six-digit description (could also be mapped to 1171)","Live whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)"
"K",2013,207,"Suriname",1,8,"81040",8104000,552,"Trademap six-digit description (could also be mapped to 554,558)","Fresh cranberries, bilberries and other fruits of the genus Vaccinium"
"K",2012,207,"Suriname",1,15,"150100",15010000,1043,"Trademap description, old SWS series (could also be mapped to 1066)","Pig fat, incl. lard, and poultry fat, rendered or otherwise extracted (excluding lard stearin and lard oil)"
"K",2013,207,"Suriname",1,20,"200939",20093900,514,"Trademap six-digit description (could also be mapped to 499)","Single citrus fruit juice, unfermented, Brix value > 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, orange juice and grapefruit juice)"
"K",2012,207,"Suriname",2,20,"200939",20093900,514,"Trademap six-digit description (could also be mapped to 499)","Single citrus fruit juice, unfermented, Brix value > 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, orange juice and grapefruit juice)"
"K",2015,220,"Trinidad Tob",1,7,"70990",7099000,463,"Trademap six-digit description (bulk of trade under this code belongs to a subcode for other vegetable, but it could also be mapped to 260,378,394,430,446)","Fresh or chilled vegetables (excluding potatoes, tomatoes, vegetables of the Allium spp., cabbages of the genus Brassica, lettuces of the species Lactuca sativa and Cichorium, carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, cucumbers and gherkins, leguminous vegetables, asparagus, aubergines, mushrooms, truffles, fruits of the genus Capsicum or of the genus Pimenta, spinach, New Zealand spinach and orache spinach)"
"K",2015,220,"Trinidad Tob",2,7,"70990",7099000,463,"Trademap six-digit description (bulk of trade under this code belongs to a subcode for other vegetable, but it could also be mapped to 260,378,394,430,446)","Fresh or chilled vegetables (excluding potatoes, tomatoes, vegetables of the Allium spp., cabbages of the genus Brassica, lettuces of the species Lactuca sativa and Cichorium, carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, cucumbers and gherkins, leguminous vegetables, asparagus, aubergines, mushrooms, truffles, fruits of the genus Capsicum or of the genus Pimenta, spinach, New Zealand spinach and orache spinach)"
"K",2015,220,"Trinidad Tob",1,7,"71490",7149000,149,"Trademap six-digit description (could also be mapped to 151)","Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets, and sago pith (excluding manioc-cassava, sweet potatoes, yams, taro and yautia)"
"K",2015,220,"Trinidad Tob",2,7,"71490",7149000,149,"Trademap six-digit description (could also be mapped to 151)","Arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets, and sago pith (excluding manioc-cassava, sweet potatoes, yams, taro and yautia)"
"K",2015,220,"Trinidad Tob",1,8,"80300",8030000,486,"Trademap six-digit description (could also be mapped to 489,604), historical time series (historically, most imports under this code were for fresh bananas)","Bananas, incl. plantains, fresh or dried"
"K",2015,220,"Trinidad Tob",2,8,"80300",8030000,486,"Trademap six-digit description (could also be mapped to 489604), historical time series (historically, most exports under this code were for fresh bananas)","Bananas, incl. plantains, fresh or dried"
"K",2015,220,"Trinidad Tob",1,16,"160100",16010000,1041,"Trademap six-digit description, Old SWS time series","Sausages and similar products, of meat, offal or blood; food preparations based on these products"
"K",2015,220,"Trinidad Tob",2,16,"160100",16010000,1041,"Trademap six-digit description, Old SWS time series","Sausages and similar products, of meat, offal or blood; food preparations based on these products"
"K",2015,220,"Trinidad Tob",1,20,"200899",20089900,623,"Trademap six-digit description (could also be mapped to 584)","Fruit and other edible parts of plants, prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit (excluding prepared or preserved with vinegar, preserved with sugar but not laid in syrup, jams, fruit jellies, marmalades, fruit purée and pastes, obtained by cooking, and nuts, groundnuts and other seeds, pineapples, citrus fruits, pears, apricots, cherries, peaches, strawberries, palm hearts and cranberries)"
"K",2015,220,"Trinidad Tob",2,20,"200899",20089900,623,"Trademap six-digit description (could also be mapped to 584)","Fruit and other edible parts of plants, prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit (excluding prepared or preserved with vinegar, preserved with sugar but not laid in syrup, jams, fruit jellies, marmalades, fruit purée and pastes, obtained by cooking, and nuts, groundnuts and other seeds, pineapples, citrus fruits, pears, apricots, cherries, peaches, strawberries, palm hearts and cranberries)"
"K",2015,220,"Trinidad Tob",2,20,"200931",20093100,498,"Trademap six-digit description, Old SWS time series (could also be mapped to 496, 513)","Single citrus fruit juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, orange juice and grapefruit juice)"
"K",2015,220,"Trinidad Tob",1,20,"200980",20098000,622,"Trademap six-digit description, old SWS series (could also be mapped to 466,538,539,583)","Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, and juice of citrus fruit, pineapples, tomatoes, grapes, incl. grape must and apples)"
"K",2015,220,"Trinidad Tob",2,20,"200980",20098000,622,"Trademap six-digit description, old SWS series (could also be mapped to 466,538,539,583)","Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening matter (excluding containing spirit, mixtures, and juice of citrus fruit, pineapples, tomatoes, grapes, incl. grape must and apples)"
"K",2015,220,"Trinidad Tob",1,23,"230990",23099000,845,"Trademap six-digit description (could be mapped to various feed products)","Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail sale)"
"K",2015,220,"Trinidad Tob",2,23,"230990",23099000,845,"Trademap six-digit description (could be mapped to various feed products)","Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail sale)"
"A",2011,299,"Palest, OT",2,2,"20725",20725,1080,"Standard_HS12","FaoStatName: MEAT OF TURKEYS"
"K",2012,299,"Palest, OT",1,1,"10100",10100,0,"4-digit heading?",NA
"K",2010,299,"Palest, OT",1,1,"10110",10110,1096,"Trademap description, old SWS series (could also be mapped to 1107,1110)","Pure-bred breeding horses and asses"
"K",2011,299,"Palest, OT",1,1,"10200",10200,0,"4-digit heading?",NA
"K",2011,299,"Palest, OT",2,1,"10290",10290,1171,"Trademap description","Live bovine animals (excluding cattle and buffalo)"
"K",2010,299,"Palest, OT",1,1,"10519",10519,1068,"Trademap description (could also be mapped to 1072)","Live domestic ducks, geese and guinea fowls, weighing <= 185 g"
"K",2010,299,"Palest, OT",1,1,"10639",10639,1083,"Trademap description","Live birds (excluding birds of prey, psittaciformes, parrots, parrakeets, macaws, cockatoos, ostriches and emus)"
"K",2012,299,"Palest, OT",1,1,"10649",10649,1169,"Trademap description (could also be mapped to 1171)","Live insects (excluding bees)"
"K",2011,299,"Palest, OT",1,2,"20100",20100,0,"4-digit heading?",NA
"K",2010,299,"Palest, OT",1,2,"20200",20200,0,"4-digit heading?",NA
"K",2011,299,"Palest, OT",2,2,"20230",20230,870,"Trademap description, old SWS series (could also be mapped to 947)","Frozen, boneless meat of bovine animals"
"K",2012,299,"Palest, OT",1,2,"20319",20319,1038,"Trademap description (could also be mapped to 1035)","Fresh or chilled meat of swine (excluding carcases and half-carcases, and hams, shoulders and cuts thereof, with bone in)"
"A",2011,299,"Palest, OT",1,2,"20321",20321,1035,"Standard_HS12","FaoStatName: MEAT OF PIGS (PIGMEAT)"
"A",2011,299,"Palest, OT",1,2,"20430",20430,977,"Standard_HS12","FaoStatName: MEAT OF SHEEP (MUTTON & LAMB)"
"K",2011,299,"Palest, OT",2,2,"20440",20440,0,"SIX-DIGIT CODE DOES NOT EXIST",NA
"K",2010,299,"Palest, OT",1,2,"20440",20440,0,"SIX-DIGIT CODE DOES NOT EXIST",NA
"K",2010,299,"Palest, OT",2,2,"20610",20610,868,"Trademap description, old SWS series (could also be mapped to 948)","Fresh or chilled edible offal of bovine animals"
"K",2010,299,"Palest, OT",1,2,"20620",20620,0,"SIX-DIGIT CODE DOES NOT EXIST",NA
"K",2011,299,"Palest, OT",2,2,"20621",20621,868,"Trademap description, old SWS series (could also be mapped to 948)","Frozen edible bovine tongues"
"K",2012,299,"Palest, OT",2,2,"20726",20726,1080,"Trademap description (could also be mapped to 1081)","Fresh or chilled cuts and edible offal of turkeys of the species domesticus"
"K",2011,299,"Palest, OT",2,2,"20734",20734,1075,"Trademap description (could also be mapped to 1074)","Fresh or chilled edible fatty livers of ducks or geese of the species domesticus"
"K",2013,299,"Palest, OT",1,2,"20735",20735,1069,"Trademap description (could also be mapped to 1073)","Fresh or chilled cuts and edible offal of ducks, geese or guinea fowls of the species domesticus (excluding fatty livers)"
