"Year","hs","reporter","flow","QTY","hs6","HSLength"
2014,"200939900",112,1,522408,"200939",9
2014,"200941900",112,1,38370,"200941",9
2014,"200949100",112,1,59498,"200949",9
2014,"200950000",112,1,22264,"200950",9
2014,"200969900",112,1,18358,"200969",9
2014,"200971100",112,1,27500,"200971",9
2014,"200971900",112,1,24155,"200971",9
2014,"200979100",112,1,109250,"200979",9
2014,"200979900",112,1,5550,"200979",9
2014,"200981900",112,1,18347,"200981",9
2014,"200989100",112,1,139636,"200989",9
2014,"200989200",112,1,485048,"200989",9
2014,"200989900",112,1,1560704,"200989",9
2014,"200990200",112,1,345381,"200990",9
2014,"200990900",112,1,1782583,"200990",9
2014,"210111100",112,1,65890,"210111",9
2014,"210111900",112,1,5103974,"210111",9
2014,"210112000",112,1,901474,"210112",9
2014,"210120000",112,1,70475,"210120",9
2014,"210130000",112,1,2000,"210130",9
2014,"210210000",112,1,536455,"210210",9
2014,"210220000",112,1,15686,"210220",9
2014,"210230000",112,1,103292,"210230",9
2014,"210310000",112,1,72769,"210310",9
2014,"210320000",112,1,5480624,"210320",9
2014,"210330000",112,1,198033,"210330",9
2014,"210390100",112,1,305721,"210390",9
2014,"210390900",112,1,6610024,"210390",9
2014,"210410000",112,1,4919343,"210410",9
2014,"210420100",112,1,31680,"210420",9
2014,"210420900",112,1,246304,"210420",9
2014,"210500000",112,1,879393,"210500",9
2014,"210610100",112,1,2373234,"210610",9
2014,"210610900",112,1,113700,"210610",9
2014,"210690200",112,1,1980,"210690",9
2014,"210690300",112,1,97771,"210690",9
2014,"210690400",112,1,1079917,"210690",9
2014,"210690500",112,1,2503935,"210690",9
2014,"210690800",112,1,5070102,"210690",9
2014,"210690910",112,1,744764,"210690",9
2014,"210690920",112,1,80,"210690",9
2014,"210690991",112,1,8449297,"210690",9
2014,"210690992",112,1,254020,"210690",9
2014,"210690993",112,1,135389,"210690",9
2014,"210690994",112,1,45526,"210690",9
2014,"210690995",112,1,1000,"210690",9
2014,"210690999",112,1,10390156,"210690",9
2014,"220110100",112,1,1686177,"220110",9
2014,"220110900",112,1,429460,"220110",9
2014,"220190000",112,1,5302275,"220190",9
2014,"220210000",112,1,4880464,"220210",9
2014,"220290000",112,1,117253442,"220290",9
2014,"220300000",112,1,1570379,"220300",9
2014,"220410000",112,1,28991,"220410",9
2014,"220421000",112,1,217364,"220421",9
2014,"220429000",112,1,17867,"220429",9
2014,"220510000",112,1,2858,"220510",9
2014,"220590000",112,1,754,"220590",9
2014,"220710100",112,1,3463640,"220710",9
2014,"220710900",112,1,272313,"220710",9
2014,"220720000",112,1,3636490,"220720",9
2014,"220820000",112,1,334,"220820",9
2014,"220830000",112,1,494100,"220830",9
2014,"220840000",112,1,12137,"220840",9
2014,"220850000",112,1,13527,"220850",9
2014,"220860000",112,1,416397,"220860",9
2014,"220870000",112,1,18455,"220870",9
2014,"220890900",112,1,108018,"220890",9
2014,"220900100",112,1,18747,"220900",9
2014,"220900900",112,1,1178620,"220900",9
2014,"230120000",112,1,1032200,"230120",9
2014,"230210000",112,1,83837519,"230210",9
2014,"230230000",112,1,1554700,"230230",9
2014,"230240000",112,1,128000,"230240",9
2014,"230310000",112,1,100616,"230310",9
2014,"230320000",112,1,1100710,"230320",9
2014,"230330000",112,1,1260301,"230330",9
2014,"230400000",112,1,316313821,"230400",9
2014,"230630000",112,1,483350,"230630",9
2014,"230660000",112,1,63010,"230660",9
2014,"230800000",112,1,0,"230800",9
2014,"230910000",112,1,614980,"230910",9
2014,"230990100",112,1,8453796,"230990",9
2014,"230990200",112,1,10312359,"230990",9
2014,"230990300",112,1,507250,"230990",9
2014,"230990900",112,1,785083,"230990",9
2014,"240110300",112,1,1766365,"240110",9
2014,"240120300",112,1,2541282,"240120",9
2014,"240120900",112,1,0,"240120",9
2014,"240130300",112,1,119000,"240130",9
2014,"240210000",112,1,0,"240210",9
2014,"240220000",112,1,0,"240220",9
2014,"240290100",112,1,924,"240290",9
2014,"240290200",112,1,23195,"240290",9
2014,"240311000",112,1,193826,"240311",9
2014,"240319100",112,1,6907889,"240319",9
2014,"240319900",112,1,9282,"240319",9
2014,"240391100",112,1,1464917,"240391",9
2014,"240399300",112,1,750,"240399",9
2014,"240399900",112,1,1650,"240399",9
2014,"250100100",112,1,2491379,"250100",9
2014,"250100900",112,1,5964367,"250100",9
2014,"250300000",112,1,40752281,"250300",9
2014,"250410000",112,1,21030,"250410",9
2014,"250510000",112,1,1478235,"250510",9
2014,"250590000",112,1,309818,"250590",9
2014,"250610000",112,1,737806,"250610",9
2014,"250700000",112,1,6009863,"250700",9
2014,"250810000",112,1,3149160,"250810",9
2014,"250840000",112,1,195475,"250840",9
2014,"250850000",112,1,110250,"250850",9
2014,"250870000",112,1,20960,"250870",9
2014,"250900000",112,1,44793,"250900",9
2014,"251010000",112,1,0,"251010",9
2014,"251110000",112,1,40000,"251110",9
2014,"251200000",112,1,21930,"251200",9
2014,"251310000",112,1,253367,"251310",9
2014,"251320000",112,1,88500,"251320",9
2014,"251400000",112,1,168400,"251400",9
2014,"251511200",112,1,146734574,"251511",9
2014,"251511300",112,1,208464,"251511",9
2014,"251511900",112,1,95900,"251511",9
2014,"251512100",112,1,663505,"251512",9
2014,"251512900",112,1,0,"251512",9
2014,"251520000",112,1,17326950,"251520",9
2014,"251611200",112,1,5816539,"251611",9
2014,"251611300",112,1,32000,"251611",9
2014,"251612900",112,1,156482,"251612",9
2014,"251620000",112,1,3862660,"251620",9
2014,"251690000",112,1,0,"251690",9
2014,"251710000",112,1,239163,"251710",9
2014,"251730000",112,1,0,"251730",9
2014,"251741000",112,1,3350,"251741",9
2014,"251749000",112,1,42025,"251749",9
2014,"251810000",112,1,50000,"251810",9
2014,"251820000",112,1,152000,"251820",9
2014,"251910000",112,1,179766,"251910",9
2014,"251990000",112,1,262900,"251990",9
2014,"252010000",112,1,48652100,"252010",9
2014,"252020100",112,1,63594,"252020",9
2014,"252020200",112,1,200,"252020",9
2014,"252020300",112,1,1925,"252020",9
2014,"252020900",112,1,311968,"252020",9
2014,"252100000",112,1,0,"252100",9
2014,"252210000",112,1,9034480,"252210",9
2014,"252220000",112,1,3174690,"252220",9
2014,"252230000",112,1,29000,"252230",9
2014,"252310000",112,1,0,"252310",9
2014,"252321000",112,1,37442801,"252321",9
2014,"252329000",112,1,96060,"252329",9
2014,"252330000",112,1,47400,"252330",9
2014,"252390900",112,1,6576,"252390",9
2014,"252520000",112,1,21037,"252520",9
2014,"252610000",112,1,2318500,"252610",9
2014,"252620000",112,1,1617275,"252620",9
2014,"253010100",112,1,595150,"253010",9
2014,"253010900",112,1,0,"253010",9
2014,"253090000",112,1,9000,"253090",9
2014,"260111000",112,1,5700495,"260111",9
2014,"260600000",112,1,44232,"260600",9
2014,"261590000",112,1,1825,"261590",9
2014,"261790000",112,1,0,"261790",9
2014,"261900000",112,1,950100,"261900",9
2014,"262019000",112,1,0,"262019",9
2014,"262030000",112,1,72000,"262030",9
2014,"262040000",112,1,0,"262040",9
2014,"262190000",112,1,33600,"262190",9
2014,"270111000",112,1,1480338,"270111",9
2014,"270119000",112,1,463339861,"270119",9
2014,"270120000",112,1,0,"270120",9
2014,"270300000",112,1,9531986,"270300",9
2014,"270400100",112,1,61402130,"270400",9
2014,"270400900",112,1,630860,"270400",9
2014,"270500000",112,1,0,"270500",9
2014,"270600000",112,1,150000,"270600",9
2014,"270740000",112,1,156514,"270740",9
2014,"270750000",112,1,1792407,"270750",9
2014,"270810100",112,1,3281,"270810",9
2014,"270810900",112,1,0,"270810",9
2014,"270820000",112,1,800,"270820",9
2014,"270900000",112,1,3241366200,"270900",9
2014,"271012100",112,1,1304,"271012",9
2014,"271012210",112,1,6922,"271012",9
2014,"271012290",112,1,5113686,"271012",9
2014,"271012910",112,1,61047,"271012",9
2014,"271012990",112,1,127117,"271012",9
2014,"271019100",112,1,1254696242,"271019",9
2014,"271019310",112,1,565130,"271019",9
2014,"271019390",112,1,11439889,"271019",9
2014,"271019992",112,1,2373386965,"271019",9
2014,"271019993",112,1,602576028,"271019",9
2014,"271019999",112,1,0,"271019",9
2014,"271020310",112,1,25449,"271020",9
2014,"271020390",112,1,45,"271020",9
2014,"271020400",112,1,0,"271020",9
2014,"271020900",112,1,40,"271020",9
2014,"271099000",112,1,90000,"271099",9
2014,"271111000",112,1,281832981,"271111",9
2014,"271113000",112,1,23587,"271113",9
2014,"271119000",112,1,149,"271119",9
2014,"271121000",112,1,228653113,"271121",9
2014,"271129000",112,1,273,"271129",9
2014,"271210100",112,1,507540,"271210",9
2014,"271210900",112,1,163870,"271210",9
2014,"271220000",112,1,86255,"271220",9
2014,"271290100",112,1,228461,"271290",9
2014,"271290900",112,1,131266,"271290",9
2014,"271311000",112,1,68151921,"271311",9
2014,"271312000",112,1,112700,"271312",9
2014,"271390000",112,1,0,"271390",9
2014,"271490000",112,1,373973,"271490",9
2014,"271500000",112,1,211632,"271500",9
2014,"271600000",112,1,434880000,"271600",9
2014,"280110000",112,1,411520,"280110",9
2014,"280130000",112,1,0,"280130",9
2014,"280300000",112,1,194600,"280300",9
2014,"280410000",112,1,773,"280410",9
2014,"280421000",112,1,411270,"280421",9
2014,"280429000",112,1,66682,"280429",9
2014,"280430000",112,1,1368100,"280430",9
2014,"280440000",112,1,17917689,"280440",9
2014,"280461000",112,1,4240,"280461",9
2014,"280469000",112,1,179945,"280469",9
2014,"280470000",112,1,0,"280470",9
2014,"280511000",112,1,188285,"280511",9
2014,"280512000",112,1,7365,"280512",9
2014,"280519000",112,1,14,"280519",9
2014,"280610000",112,1,511061,"280610",9
2014,"280700000",112,1,10121508,"280700",9
2014,"280800000",112,1,3089780,"280800",9
2014,"280920000",112,1,14703715,"280920",9
2014,"281000000",112,1,224594,"281000",9
2014,"281111000",112,1,200,"281111",9
2014,"281119100",112,1,0,"281119",9
2014,"281119900",112,1,4040,"281119",9
2014,"281121000",112,1,9468033,"281121",9
2014,"281122000",112,1,477564,"281122",9
2014,"281129000",112,1,103885,"281129",9
2014,"281210900",112,1,2689,"281210",9
2014,"281290000",112,1,135,"281290",9
2014,"281420000",112,1,12219779,"281420",9
2014,"281511000",112,1,2247221,"281511",9
2014,"281512000",112,1,5568037,"281512",9
2014,"281520000",112,1,911670,"281520",9
2014,"281530000",112,1,1175,"281530",9
2014,"281610000",112,1,25030,"281610",9
2014,"281700000",112,1,312583,"281700",9
2014,"281810000",112,1,61144,"281810",9
2014,"281820000",112,1,41571,"281820",9
2014,"281830000",112,1,30977,"281830",9
2014,"281910000",112,1,2650,"281910",9
2014,"281990000",112,1,600,"281990",9
2014,"282010000",112,1,500,"282010",9
2014,"282090000",112,1,534950,"282090",9
2014,"282110000",112,1,1500472,"282110",9
2014,"282120000",112,1,403745,"282120",9
2014,"282300000",112,1,3150680,"282300",9
2014,"282510000",112,1,2300,"282510",9
2014,"282520000",112,1,525,"282520",9
2014,"282570000",112,1,0,"282570",9
2014,"282590000",112,1,31840,"282590",9
2014,"282612000",112,1,0,"282612",9
2014,"282710000",112,1,63000,"282710",9
2014,"282720000",112,1,176300,"282720",9
2014,"282731000",112,1,85650,"282731",9
2014,"282732000",112,1,17300,"282732",9
2014,"282739000",112,1,107648,"282739",9
2014,"282741000",112,1,80000,"282741",9
2014,"282749000",112,1,8630,"282749",9
2014,"282751000",112,1,10,"282751",9
2014,"282759000",112,1,0,"282759",9
2014,"282760000",112,1,4832,"282760",9
2014,"282810000",112,1,38934,"282810",9
2014,"282890000",112,1,6797212,"282890",9
2014,"282911000",112,1,655680,"282911",9
2014,"282990000",112,1,2799,"282990",9
2014,"283010000",112,1,90045,"283010",9
2014,"283110000",112,1,2500,"283110",9
2014,"283210000",112,1,261767,"283210",9
2014,"283220000",112,1,300,"283220",9
2014,"283230000",112,1,121702,"283230",9
2014,"283311000",112,1,18335774,"283311",9
2014,"283319000",112,1,21000,"283319",9
2014,"283321000",112,1,1377750,"283321",9
2014,"283322000",112,1,246800,"283322",9
2014,"283324000",112,1,2130,"283324",9
2014,"283325000",112,1,179502,"283325",9
2014,"283327000",112,1,569261,"283327",9
2014,"283329100",112,1,1999325,"283329",9
2014,"283329900",112,1,907852,"283329",9
2014,"283330000",112,1,92420,"283330",9
2014,"283340000",112,1,65750,"283340",9
2014,"283410000",112,1,6500,"283410",9
2014,"283421000",112,1,1050650,"283421",9
2014,"283429000",112,1,1877250,"283429",9
2014,"283510000",112,1,295,"283510",9
2014,"283522000",112,1,135684,"283522",9
2014,"283524000",112,1,3373784,"283524",9
2014,"283525000",112,1,16125,"283525",9
2014,"283526000",112,1,8587104,"283526",9
2014,"283529000",112,1,48675,"283529",9
2014,"283531000",112,1,3879483,"283531",9
2014,"283539000",112,1,495075,"283539",9
2014,"283620000",112,1,6077110,"283620",9
2014,"283630000",112,1,3794155,"283630",9
2014,"283640000",112,1,463198,"283640",9
2014,"283650000",112,1,1391938,"283650",9
2014,"283699000",112,1,1069073,"283699",9
2014,"283711000",112,1,2700,"283711",9
2014,"283719000",112,1,1800,"283719",9
2014,"283720000",112,1,1200,"283720",9
2014,"283911000",112,1,95800,"283911",9
2014,"283919000",112,1,5001120,"283919",9
2014,"283990000",112,1,247885,"283990",9
2014,"284011000",112,1,136290,"284011",9
2014,"284019000",112,1,50800,"284019",9
2014,"284020000",112,1,683,"284020",9
2014,"284030000",112,1,157000,"284030",9
2014,"284130000",112,1,1000,"284130",9
2014,"284150000",112,1,6350,"284150",9
2014,"284161000",112,1,65519,"284161",9
2014,"284170000",112,1,1057,"284170",9
2014,"284190000",112,1,0,"284190",9
2014,"284210000",112,1,233550,"284210",9
2014,"284290000",112,1,18000,"284290",9
2014,"284310000",112,1,1,"284310",9
2014,"284321000",112,1,126,"284321",9
2014,"284329000",112,1,52,"284329",9
2014,"284390000",112,1,367,"284390",9
2014,"284440000",112,1,13524,"284440",9
2014,"284510000",112,1,0,"284510",9
2014,"284590000",112,1,195,"284590",9
2014,"284610000",112,1,500,"284610",9
2014,"284690000",112,1,135,"284690",9
2014,"284700000",112,1,727576,"284700",9
2014,"284910000",112,1,536700,"284910",9
2014,"284920000",112,1,34000,"284920",9
2014,"284990000",112,1,35,"284990",9
2014,"285290000",112,1,8,"285290",9
2014,"285300100",112,1,567,"285300",9
2014,"285300900",112,1,800,"285300",9
2014,"290110000",112,1,346880,"290110",9
2014,"290129000",112,1,633,"290129",9
2014,"290211000",112,1,25000,"290211",9
2014,"290219000",112,1,78610,"290219",9
2014,"290230000",112,1,5377634,"290230",9
2014,"290241000",112,1,938766,"290241",9
2014,"290242000",112,1,22200,"290242",9
2014,"290244000",112,1,1030937,"290244",9
2014,"290250000",112,1,757441,"290250",9
2014,"290290100",112,1,96000,"290290",9
2014,"290290900",112,1,196000,"290290",9
2014,"290311000",112,1,25000,"290311",9
2014,"290312000",112,1,681033,"290312",9
2014,"290313000",112,1,4322,"290313",9
2014,"290319900",112,1,20000,"290319",9
2014,"290321000",112,1,0,"290321",9
2014,"290322000",112,1,933,"290322",9
2014,"290323000",112,1,110890,"290323",9
2014,"290339100",112,1,1327,"290339",9
2014,"290339200",112,1,24835,"290339",9
2014,"290339900",112,1,354697,"290339",9
2014,"290371000",112,1,292391,"290371",9
2014,"290376000",112,1,24717,"290376",9
2014,"290377910",112,1,325,"290377",9
2014,"290379900",112,1,15135,"290379",9
2014,"290410000",112,1,2142794,"290410",9
2014,"290511000",112,1,1371739,"290511",9
2014,"290512000",112,1,805929,"290512",9
2014,"290513000",112,1,36330,"290513",9
2014,"290514000",112,1,214140,"290514",9
2014,"290517000",112,1,223268,"290517",9
2014,"290519900",112,1,38475,"290519",9
2014,"290529000",112,1,12162,"290529",9
2014,"290531000",112,1,194460,"290531",9
2014,"290532000",112,1,1883525,"290532",9
2014,"290539000",112,1,32300,"290539",9
2014,"290542000",112,1,389000,"290542",9
2014,"290543000",112,1,16467,"290543",9
2014,"290544000",112,1,184343,"290544",9
2014,"290545000",112,1,6501035,"290545",9
2014,"290549000",112,1,4400,"290549",9
2014,"290559000",112,1,7,"290559",9
2014,"290611000",112,1,10892,"290611",9
2014,"290613000",112,1,10060,"290613",9
2014,"290619000",112,1,443326,"290619",9
2014,"290621000",112,1,29577,"290621",9
2014,"290629000",112,1,12300,"290629",9
2014,"290711000",112,1,18310,"290711",9
2014,"290713000",112,1,144000,"290713",9
2014,"290719000",112,1,20500,"290719",9
2014,"290722000",112,1,2341,"290722",9
2014,"290729000",112,1,19200,"290729",9
2014,"290811000",112,1,9750,"290811",9
2014,"290819000",112,1,18657,"290819",9
2014,"290899000",112,1,7275,"290899",9
2014,"290911000",112,1,200,"290911",9
2014,"290919000",112,1,16180,"290919",9
2014,"290930000",112,1,58900,"290930",9
2014,"290941000",112,1,54900,"290941",9
2014,"290943000",112,1,866020,"290943",9
2014,"290944000",112,1,45462,"290944",9
2014,"290949000",112,1,316988,"290949",9
2014,"290950000",112,1,50025,"290950",9
2014,"290960000",112,1,24728,"290960",9
2014,"291010000",112,1,525,"291010",9
2014,"291020000",112,1,17200,"291020",9
2014,"291090000",112,1,17158,"291090",9
2014,"291100000",112,1,3000,"291100",9
2014,"291211000",112,1,1093107,"291211",9
2014,"291219000",112,1,7696,"291219",9
2014,"291229000",112,1,425,"291229",9
2014,"291241000",112,1,56285,"291241",9
2014,"291242000",112,1,3000,"291242",9
2014,"291249000",112,1,341501,"291249",9
2014,"291250000",112,1,4884,"291250",9
2014,"291260000",112,1,124000,"291260",9
2014,"291300000",112,1,12020,"291300",9
2014,"291411000",112,1,1237166,"291411",9
2014,"291412000",112,1,90463,"291412",9
2014,"291419000",112,1,235,"291419",9
2014,"291422000",112,1,47388,"291422",9
2014,"291429000",112,1,1050,"291429",9
2014,"291439000",112,1,18245,"291439",9
2014,"291440000",112,1,5620,"291440",9
2014,"291450000",112,1,2050,"291450",9
2014,"291469000",112,1,597,"291469",9
2014,"291470000",112,1,4800,"291470",9
2014,"291511000",112,1,36,"291511",9
2014,"291521000",112,1,165617,"291521",9
2014,"291524000",112,1,90,"291524",9
2014,"291529000",112,1,9639,"291529",9
2014,"291531000",112,1,2643040,"291531",9
2014,"291532000",112,1,4272079,"291532",9
2014,"291533000",112,1,2872295,"291533",9
2014,"291539000",112,1,2346432,"291539",9
2014,"291550000",112,1,139900,"291550",9
2014,"291560000",112,1,482940,"291560",9
2014,"291570000",112,1,1380472,"291570",9
2014,"291590000",112,1,276795,"291590",9
2014,"291611000",112,1,32000,"291611",9
2014,"291612000",112,1,855870,"291612",9
2014,"291613000",112,1,2750,"291613",9
2014,"291614000",112,1,176961,"291614",9
2014,"291615000",112,1,5905,"291615",9
2014,"291619000",112,1,107284,"291619",9
2014,"291620000",112,1,3190,"291620",9
2014,"291631000",112,1,172454,"291631",9
2014,"291632000",112,1,44117,"291632",9
2014,"291639000",112,1,1201,"291639",9
2014,"291711000",112,1,21450,"291711",9
2014,"291712000",112,1,60045,"291712",9
2014,"291714000",112,1,225900,"291714",9
2014,"291719000",112,1,364,"291719",9
2014,"291720000",112,1,45,"291720",9
2014,"291732000",112,1,3562910,"291732",9
2014,"291733000",112,1,480000,"291733",9
2014,"291734000",112,1,253260,"291734",9
2014,"291735000",112,1,1307050,"291735",9
