"reporter","flow","hs6","fcl","Year"
141,2,310425,1386,2014
141,2,310426,1386,2014
141,2,310427,1386,2014
141,2,310428,1386,2014
141,2,310429,1386,2014
141,2,310430,1386,2014
141,2,310431,1386,2014
141,2,310432,1386,2014
141,2,310433,1386,2014
141,2,310434,1386,2014
141,2,310435,1386,2014
141,2,310436,1386,2014
141,2,310437,1386,2014
141,2,310438,1386,2014
141,2,310439,1386,2014
141,2,310440,1386,2014
141,2,310441,1386,2014
141,2,310442,1386,2014
141,2,310443,1386,2014
141,2,310444,1386,2014
141,2,310445,1386,2014
141,2,310446,1386,2014
141,2,310447,1386,2014
141,2,310448,1386,2014
141,2,310449,1386,2014
141,2,310450,1386,2014
141,2,310451,1386,2014
141,2,310452,1386,2014
141,2,310453,1386,2014
141,2,310454,1386,2014
141,2,310455,1386,2014
141,2,310456,1386,2014
141,2,310457,1386,2014
141,2,310458,1386,2014
141,2,310459,1386,2014
141,2,310460,1386,2014
141,2,310461,1386,2014
141,2,310462,1386,2014
141,2,310463,1386,2014
141,2,310464,1386,2014
141,2,310465,1386,2014
141,2,310466,1386,2014
141,2,310467,1386,2014
141,2,310468,1386,2014
141,2,310469,1386,2014
141,2,310470,1386,2014
141,2,310471,1386,2014
141,2,310472,1386,2014
141,2,310473,1386,2014
141,2,310474,1386,2014
141,2,310475,1386,2014
141,2,310476,1386,2014
141,2,310477,1386,2014
141,2,310478,1386,2014
141,2,310479,1386,2014
141,2,310480,1386,2014
141,2,310481,1386,2014
141,2,310482,1386,2014
141,2,310483,1386,2014
141,2,310484,1386,2014
141,2,310485,1386,2014
141,2,310486,1386,2014
141,2,310487,1386,2014
141,2,310488,1386,2014
141,2,310489,1386,2014
141,2,310490,1386,2014
141,2,310491,1386,2014
141,2,310492,1386,2014
141,2,310493,1386,2014
141,2,310494,1386,2014
141,2,310495,1386,2014
141,2,310496,1386,2014
141,2,310497,1386,2014
141,2,310498,1386,2014
141,2,310499,1386,2014
141,2,310500,1397,2014
141,2,310501,1397,2014
141,2,310502,1397,2014
141,2,310503,1397,2014
141,2,310504,1397,2014
141,2,310505,1397,2014
141,2,310506,1397,2014
141,2,310507,1397,2014
141,2,310508,1397,2014
141,2,310509,1397,2014
141,2,310510,1397,2014
141,2,310511,1397,2014
141,2,310512,1397,2014
141,2,310513,1397,2014
141,2,310514,1397,2014
141,2,310515,1397,2014
141,2,310516,1397,2014
141,2,310517,1397,2014
141,2,310518,1397,2014
141,2,310519,1397,2014
141,2,310520,1397,2014
141,2,310521,1397,2014
141,2,310522,1397,2014
141,2,310523,1397,2014
141,2,310524,1397,2014
141,2,310525,1397,2014
141,2,310526,1397,2014
141,2,310527,1397,2014
141,2,310528,1397,2014
141,2,310529,1397,2014
141,2,310530,1397,2014
141,2,310531,1397,2014
141,2,310532,1397,2014
141,2,310533,1397,2014
141,2,310534,1397,2014
141,2,310535,1397,2014
141,2,310536,1397,2014
141,2,310537,1397,2014
141,2,310538,1397,2014
141,2,310539,1397,2014
141,2,310540,1397,2014
141,2,310541,1397,2014
141,2,310542,1397,2014
141,2,310543,1397,2014
141,2,310544,1397,2014
141,2,310545,1397,2014
141,2,310546,1397,2014
141,2,310547,1397,2014
141,2,310548,1397,2014
141,2,310549,1397,2014
141,2,310550,1397,2014
141,2,310551,1397,2014
141,2,310552,1397,2014
141,2,310553,1397,2014
141,2,310554,1397,2014
141,2,310555,1397,2014
141,2,310556,1397,2014
141,2,310557,1397,2014
141,2,310558,1397,2014
141,2,310559,1397,2014
141,2,310560,1397,2014
141,2,310561,1397,2014
141,2,310562,1397,2014
141,2,310563,1397,2014
141,2,310564,1397,2014
141,2,310565,1397,2014
141,2,310566,1397,2014
141,2,310567,1397,2014
141,2,310568,1397,2014
141,2,310569,1397,2014
141,2,310570,1397,2014
141,2,310571,1397,2014
141,2,310572,1397,2014
141,2,310573,1397,2014
141,2,310574,1397,2014
141,2,310575,1397,2014
141,2,310576,1397,2014
141,2,310577,1397,2014
141,2,310578,1397,2014
141,2,310579,1397,2014
141,2,310580,1397,2014
141,2,310581,1397,2014
141,2,310582,1397,2014
141,2,310583,1397,2014
141,2,310584,1397,2014
141,2,310585,1397,2014
141,2,310586,1397,2014
141,2,310587,1397,2014
141,2,310588,1397,2014
141,2,310589,1397,2014
141,2,310590,1397,2014
141,2,310591,1397,2014
141,2,310592,1397,2014
141,2,310593,1397,2014
141,2,310594,1397,2014
141,2,310595,1397,2014
141,2,310596,1397,2014
141,2,310597,1397,2014
141,2,310598,1397,2014
141,2,310599,1397,2014
141,2,330100,753,2014
141,2,330111,753,2014
141,2,330112,753,2014
141,2,330113,753,2014
141,2,330114,753,2014
141,2,330119,753,2014
141,2,330121,753,2014
141,2,330122,753,2014
141,2,330123,753,2014
141,2,330124,753,2014
141,2,330125,753,2014
141,2,330126,753,2014
141,2,330129,753,2014
141,2,330130,753,2014
141,2,330190,753,2014
141,2,350110,917,2014
141,2,350111,917,2014
141,2,350112,917,2014
141,2,350113,917,2014
141,2,350114,917,2014
141,2,350115,917,2014
141,2,350116,917,2014
141,2,350117,917,2014
141,2,350118,917,2014
141,2,350119,917,2014
141,2,350190,917,2014
141,2,350210,916,2014
141,2,350211,916,2014
141,2,350212,916,2014
141,2,350213,916,2014
141,2,350214,916,2014
141,2,350215,916,2014
141,2,350216,916,2014
141,2,350217,916,2014
141,2,350218,916,2014
141,2,350219,916,2014
141,2,380810,1416,2014
141,2,380811,1416,2014
141,2,380812,1416,2014
141,2,380813,1416,2014
141,2,380814,1416,2014
141,2,380815,1416,2014
141,2,380816,1416,2014
141,2,380817,1416,2014
141,2,380818,1416,2014
141,2,380819,1416,2014
141,2,380820,1417,2014
141,2,380821,1417,2014
141,2,380822,1417,2014
141,2,380823,1417,2014
141,2,380824,1417,2014
141,2,380825,1417,2014
141,2,380826,1417,2014
141,2,380827,1417,2014
141,2,380828,1417,2014
141,2,380829,1417,2014
141,2,380830,1418,2014
141,2,380831,1418,2014
141,2,380832,1418,2014
141,2,380833,1418,2014
141,2,380834,1418,2014
141,2,380835,1418,2014
141,2,380836,1418,2014
141,2,380837,1418,2014
141,2,380838,1418,2014
141,2,380839,1418,2014
141,2,380840,1419,2014
141,2,380841,1419,2014
141,2,380842,1419,2014
141,2,380843,1419,2014
141,2,380844,1419,2014
141,2,380845,1419,2014
141,2,380846,1419,2014
141,2,380847,1419,2014
141,2,380848,1419,2014
141,2,380849,1419,2014
141,2,380850,1442,2014
141,2,380890,1419,2014
141,2,380891,1419,2014
141,2,380892,1419,2014
141,2,380893,1419,2014
141,2,380894,1419,2014
141,2,380895,1419,2014
141,2,380896,1419,2014
141,2,380897,1419,2014
141,2,380898,1419,2014
141,2,380899,1419,2014
141,2,382311,1276,2014
141,2,382312,1276,2014
141,2,382313,1276,2014
141,2,382319,1276,2014
141,2,400121,837,2014
141,2,400122,837,2014
141,2,400129,837,2014
141,2,400130,839,2014
141,2,410100,920,2014
141,2,410110,928,2014
141,2,410121,920,2014
141,2,410122,920,2014
141,2,410129,920,2014
141,2,410130,920,2014
141,2,410140,1103,2014
141,2,410200,999,2014
141,2,410300,1216,2014
141,2,410310,1026,2014
141,2,410330,1045,2014
141,2,411000,1217,2014
141,2,411520,1217,2014
141,2,430110,1195,2014
141,2,430130,1002,2014
141,2,430140,1195,2014
141,2,430150,1195,2014
141,2,430160,1195,2014
141,2,430170,1195,2014
141,2,430180,1195,2014
141,2,430190,1195,2014
141,2,500100,1185,2014
141,2,500200,1186,2014
141,2,500300,1187,2014
141,2,500310,1187,2014
141,2,500390,1187,2014
141,2,510100,987,2014
141,2,510111,987,2014
141,2,510119,987,2014
141,2,510121,988,2014
141,2,510129,988,2014
141,2,510130,988,2014
141,2,510210,1218,2014
141,2,510211,1218,2014
141,2,510219,1218,2014
141,2,510300,1009,2014
141,2,510310,1009,2014
141,2,510320,1009,2014
141,2,510330,1009,2014
141,2,510400,1007,2014
141,2,510510,1008,2014
141,2,510521,1008,2014
141,2,510529,1010,2014
141,2,510530,1008,2014
141,2,510531,1008,2014
141,2,510539,1008,2014
141,2,510540,1008,2014
141,2,520100,767,2014
141,2,520200,769,2014
141,2,520210,769,2014
141,2,520291,769,2014
141,2,520299,769,2014
141,2,520300,768,2014
141,2,530110,771,2014
141,2,530121,773,2014
141,2,530129,773,2014
141,2,530130,774,2014
141,2,530200,777,2014
141,2,530210,777,2014
141,2,530290,777,2014
141,2,530300,780,2014
141,2,530310,780,2014
141,2,530400,789,2014
141,2,530410,789,2014
141,2,530490,789,2014
141,2,530500,821,2014
141,2,530511,813,2014
141,2,530519,813,2014
141,2,530521,809,2014
141,2,530529,809,2014
141,2,530810,813,2014
141,2,843200,1299,2014
141,2,843201,1299,2014
141,2,843202,1299,2014
141,2,843203,1299,2014
141,2,843204,1299,2014
141,2,843205,1299,2014
141,2,843206,1299,2014
141,2,843207,1299,2014
141,2,843208,1299,2014
141,2,843209,1299,2014
141,2,843210,1299,2014
141,2,843211,1299,2014
141,2,843212,1299,2014
141,2,843213,1299,2014
141,2,843214,1299,2014
141,2,843215,1299,2014
141,2,843216,1299,2014
141,2,843217,1299,2014
141,2,843218,1299,2014
141,2,843219,1299,2014
141,2,843220,1299,2014
141,2,843221,1299,2014
141,2,843222,1299,2014
141,2,843223,1299,2014
141,2,843224,1299,2014
141,2,843225,1299,2014
141,2,843226,1299,2014
141,2,843227,1299,2014
141,2,843228,1299,2014
141,2,843229,1299,2014
141,2,843230,1299,2014
141,2,843231,1299,2014
141,2,843232,1299,2014
141,2,843233,1299,2014
141,2,843234,1299,2014
141,2,843235,1299,2014
141,2,843236,1299,2014
141,2,843237,1299,2014
141,2,843238,1299,2014
141,2,843239,1299,2014
141,2,843240,1299,2014
141,2,843241,1299,2014
141,2,843242,1299,2014
141,2,843243,1299,2014
141,2,843244,1299,2014
141,2,843245,1299,2014
141,2,843246,1299,2014
141,2,843247,1299,2014
141,2,843248,1299,2014
141,2,843249,1299,2014
141,2,843250,1299,2014
141,2,843251,1299,2014
141,2,843252,1299,2014
141,2,843253,1299,2014
141,2,843254,1299,2014
141,2,843255,1299,2014
141,2,843256,1299,2014
141,2,843257,1299,2014
141,2,843258,1299,2014
141,2,843259,1299,2014
141,2,843260,1299,2014
141,2,843261,1299,2014
141,2,843262,1299,2014
141,2,843263,1299,2014
141,2,843264,1299,2014
141,2,843265,1299,2014
141,2,843266,1299,2014
141,2,843267,1299,2014
141,2,843268,1299,2014
141,2,843269,1299,2014
141,2,843270,1299,2014
141,2,843271,1299,2014
141,2,843272,1299,2014
141,2,843273,1299,2014
141,2,843274,1299,2014
141,2,843275,1299,2014
141,2,843276,1299,2014
141,2,843277,1299,2014
141,2,843278,1299,2014
141,2,843279,1299,2014
141,2,843280,1299,2014
141,2,843281,1299,2014
141,2,843282,1299,2014
141,2,843283,1299,2014
141,2,843284,1299,2014
141,2,843285,1299,2014
141,2,843286,1299,2014
141,2,843287,1299,2014
141,2,843288,1299,2014
141,2,843289,1299,2014
141,2,843290,1299,2014
141,2,843291,1299,2014
141,2,843292,1299,2014
141,2,843293,1299,2014
141,2,843294,1299,2014
141,2,843295,1299,2014
141,2,843296,1299,2014
141,2,843297,1299,2014
141,2,843298,1299,2014
141,2,843299,1299,2014
141,2,843311,1306,2014
141,2,843319,1306,2014
141,2,843320,1306,2014
141,2,843321,1306,2014
141,2,843322,1306,2014
141,2,843323,1306,2014
141,2,843324,1306,2014
141,2,843325,1306,2014
141,2,843326,1306,2014
141,2,843327,1306,2014
141,2,843328,1306,2014
141,2,843329,1306,2014
141,2,843330,1306,2014
141,2,843331,1306,2014
141,2,843332,1306,2014
141,2,843333,1306,2014
141,2,843334,1306,2014
141,2,843335,1306,2014
141,2,843336,1306,2014
141,2,843337,1306,2014
141,2,843338,1306,2014
141,2,843339,1306,2014
141,2,843340,1306,2014
141,2,843341,1306,2014
141,2,843342,1306,2014
141,2,843343,1306,2014
141,2,843344,1306,2014
141,2,843345,1306,2014
141,2,843346,1306,2014
141,2,843347,1306,2014
141,2,843348,1306,2014
141,2,843349,1306,2014
141,2,843351,1306,2014
141,2,843352,1306,2014
141,2,843353,1306,2014
141,2,843354,1306,2014
141,2,843355,1306,2014
141,2,843356,1306,2014
141,2,843357,1306,2014
141,2,843358,1306,2014
141,2,843359,1306,2014
141,2,843360,1306,2014
141,2,843361,1306,2014
141,2,843362,1306,2014
141,2,843363,1306,2014
141,2,843364,1306,2014
141,2,843365,1306,2014
141,2,843366,1306,2014
141,2,843367,1306,2014
141,2,843368,1306,2014
141,2,843369,1306,2014
141,2,843390,1306,2014
141,2,843391,1306,2014
141,2,843392,1306,2014
141,2,843393,1306,2014
141,2,843394,1306,2014
141,2,843395,1306,2014
141,2,843396,1306,2014
141,2,843397,1306,2014
141,2,843398,1306,2014
141,2,843399,1306,2014
141,2,843400,1307,2014
141,2,843401,1307,2014
141,2,843402,1307,2014
141,2,843403,1307,2014
141,2,843404,1307,2014
141,2,843405,1307,2014
141,2,843406,1307,2014
141,2,843407,1307,2014
141,2,843408,1307,2014
141,2,843409,1307,2014
141,2,843410,1307,2014
141,2,843411,1307,2014
141,2,843412,1307,2014
141,2,843413,1307,2014
141,2,843414,1307,2014
141,2,843415,1307,2014
141,2,843416,1307,2014
141,2,843417,1307,2014
141,2,843418,1307,2014
141,2,843419,1307,2014
141,2,843420,1307,2014
141,2,843421,1307,2014
141,2,843422,1307,2014
141,2,843423,1307,2014
141,2,843424,1307,2014
141,2,843425,1307,2014
141,2,843426,1307,2014
141,2,843427,1307,2014
141,2,843428,1307,2014
141,2,843429,1307,2014
141,2,843430,1307,2014
141,2,843431,1307,2014
141,2,843432,1307,2014
141,2,843433,1307,2014
141,2,843434,1307,2014
141,2,843435,1307,2014
141,2,843436,1307,2014
141,2,843437,1307,2014
141,2,843438,1307,2014
141,2,843439,1307,2014
141,2,843440,1307,2014
141,2,843441,1307,2014
141,2,843442,1307,2014
141,2,843443,1307,2014
141,2,843444,1307,2014
141,2,843445,1307,2014
141,2,843446,1307,2014
141,2,843447,1307,2014
141,2,843448,1307,2014
141,2,843449,1307,2014
141,2,843450,1307,2014
141,2,843451,1307,2014
141,2,843452,1307,2014
141,2,843453,1307,2014
141,2,843454,1307,2014
141,2,843455,1307,2014
141,2,843456,1307,2014
141,2,843457,1307,2014
141,2,843458,1307,2014
141,2,843459,1307,2014
141,2,843460,1307,2014
141,2,843461,1307,2014
141,2,843462,1307,2014
141,2,843463,1307,2014
141,2,843464,1307,2014
141,2,843465,1307,2014
141,2,843466,1307,2014
141,2,843467,1307,2014
141,2,843468,1307,2014
141,2,843469,1307,2014
141,2,843470,1307,2014
141,2,843471,1307,2014
141,2,843472,1307,2014
141,2,843473,1307,2014
141,2,843474,1307,2014
141,2,843475,1307,2014
141,2,843476,1307,2014
141,2,843477,1307,2014
141,2,843478,1307,2014
141,2,843479,1307,2014
141,2,843480,1307,2014
141,2,843481,1307,2014
141,2,843482,1307,2014
141,2,843483,1307,2014
141,2,843484,1307,2014
141,2,843485,1307,2014
141,2,843486,1307,2014
141,2,843487,1307,2014
141,2,843488,1307,2014
141,2,843489,1307,2014
141,2,843490,1307,2014
141,2,843491,1307,2014
141,2,843492,1307,2014
141,2,843493,1307,2014
141,2,843494,1307,2014
141,2,843495,1307,2014
141,2,843496,1307,2014
141,2,843497,1307,2014
141,2,843498,1307,2014
141,2,843499,1307,2014
141,2,843510,1300,2014
141,2,843511,1300,2014
141,2,843512,1300,2014
141,2,843513,1300,2014
141,2,843514,1300,2014
141,2,843515,1300,2014
141,2,843516,1300,2014
141,2,843517,1300,2014
141,2,843518,1300,2014
141,2,843519,1300,2014
141,2,843590,1300,2014
141,2,843591,1300,2014
141,2,843592,1300,2014
141,2,843593,1300,2014
141,2,843594,1300,2014
141,2,843595,1300,2014
141,2,843596,1300,2014
141,2,843597,1300,2014
141,2,843598,1300,2014
141,2,843599,1300,2014
141,2,843610,1300,2014
141,2,843611,1300,2014
141,2,843612,1300,2014
141,2,843613,1300,2014
141,2,843614,1300,2014
141,2,843615,1300,2014
141,2,843616,1300,2014
141,2,843617,1300,2014
141,2,843618,1300,2014
141,2,843619,1300,2014
141,2,843621,1300,2014
141,2,843629,1300,2014
141,2,843680,1300,2014
141,2,843681,1300,2014
141,2,843682,1300,2014
141,2,843683,1300,2014
141,2,843684,1300,2014
141,2,843685,1300,2014
141,2,843686,1300,2014
141,2,843687,1300,2014
141,2,843688,1300,2014
141,2,843689,1300,2014
141,2,843691,1300,2014
141,2,843699,1300,2014
141,2,843710,1306,2014
141,2,843711,1306,2014
141,2,843712,1306,2014
141,2,843713,1306,2014
141,2,843714,1306,2014
141,2,843715,1306,2014
141,2,843716,1306,2014
141,2,843717,1306,2014
141,2,843718,1306,2014
141,2,843719,1306,2014
141,2,870110,1302,2014
141,2,870111,1302,2014
141,2,870112,1302,2014
141,2,870113,1302,2014
141,2,870114,1302,2014
141,2,870115,1302,2014
141,2,870116,1302,2014
141,2,870117,1302,2014
141,2,870118,1302,2014
141,2,870119,1302,2014
141,2,870130,1302,2014
141,2,870131,1302,2014
141,2,870132,1302,2014
141,2,870133,1302,2014
141,2,870134,1302,2014
141,2,870135,1302,2014
141,2,870136,1302,2014
141,2,870137,1302,2014
141,2,870138,1302,2014
141,2,870139,1302,2014
141,2,870190,1302,2014
141,2,870191,1302,2014
141,2,870192,1302,2014
141,2,870193,1302,2014
141,2,870194,1302,2014
141,2,870195,1302,2014
141,2,870196,1302,2014
141,2,870197,1302,2014
141,2,870198,1302,2014
141,2,870199,1302,2014
141,1,10120,1110,2014
141,1,10190,1110,2014
141,1,10420,1016,2014
141,1,10592,1057,2014
141,1,10593,1057,2014
141,1,10600,1171,2014
141,1,20319,1038,2014
141,1,20329,1038,2014
141,1,20680,978,2014
141,1,20690,978,2014
141,1,20732,1073,2014
141,1,20736,1058,2014
141,1,40221,897,2014
141,1,40310,892,2014
141,1,40500,886,2014
141,1,40520,886,2014
141,1,40610,901,2014
141,1,40620,901,2014
141,1,40640,901,2014
141,1,40690,901,2014
141,1,70310,403,2014
141,1,70610,426,2014
141,1,70990,394,2014
141,1,71490,149,2014
141,1,110411,45,2014
141,1,110421,45,2014
141,1,120791,296,2014
141,1,121292,461,2014
141,1,130190,1293,2014
141,1,160210,877,2014
141,1,160220,878,2014
141,1,170191,164,2014
141,1,170199,164,2014
141,1,190190,115,2014
141,1,200811,246,2014
141,1,200911,492,2014
141,1,200920,509,2014
141,1,200930,513,2014
141,1,200931,498,2014
141,1,200970,518,2014
141,1,230650,253,2014
141,1,230990,653,2014
141,1,400110,836,2014
141,1,410120,921,2014
141,1,410150,921,2014
141,1,410190,921,2014
141,1,410210,999,2014
141,1,410221,997,2014
141,1,410229,997,2014
141,1,410320,1215,2014
141,1,410390,1215,2014
141,1,430120,1146,2014
141,1,510220,1219,2014
141,1,530390,782,2014
141,1,530590,788,2014
141,2,10120,1110,2014
141,2,10190,1110,2014
141,2,10420,1016,2014
141,2,10592,1057,2014
141,2,10593,1057,2014
141,2,10600,1171,2014
141,2,20319,1038,2014
141,2,20329,1038,2014
141,2,20680,978,2014
141,2,20690,978,2014
141,2,20736,1058,2014
141,2,40221,897,2014
141,2,40310,892,2014
141,2,40500,886,2014
141,2,40520,886,2014
141,2,40610,901,2014
141,2,40620,901,2014
141,2,40640,901,2014
141,2,40690,901,2014
141,2,70310,403,2014
141,2,70610,426,2014
141,2,70990,394,2014
141,2,71490,149,2014
141,2,110411,45,2014
141,2,110421,45,2014
141,2,120791,296,2014
141,2,121292,461,2014
141,2,130190,1293,2014
141,2,130231,1232,2014
141,2,160210,877,2014
141,2,160220,878,2014
141,2,170191,164,2014
141,2,170199,164,2014
141,2,190190,115,2014
141,2,200811,246,2014
141,2,200911,492,2014
141,2,200920,509,2014
141,2,200930,513,2014
141,2,200931,498,2014
141,2,200970,518,2014
141,2,230650,253,2014
141,2,230990,653,2014
141,2,400110,836,2014
141,2,410120,921,2014
141,2,410150,921,2014
141,2,410190,921,2014
141,2,410210,999,2014
141,2,410221,997,2014
141,2,410229,997,2014
141,2,410320,1215,2014
141,2,410390,1215,2014
141,2,430120,1146,2014
141,2,510220,1219,2014
141,2,530390,782,2014
141,2,530590,788,2014
141,1,10100,1096,2015
141,1,10110,1096,2015
141,1,10111,1096,2015
141,1,10119,1096,2015
141,1,10121,1096,2015
141,1,10129,1096,2015
141,1,10130,1107,2015
141,1,10200,866,2015
141,1,10210,866,2015
141,1,10221,866,2015
141,1,10290,866,2015
141,1,10300,1034,2015
141,1,10310,1034,2015
141,1,10391,1034,2015
141,1,10392,1034,2015
141,1,10400,976,2015
141,1,10410,976,2015
141,1,10500,1057,2015
141,1,10511,1057,2015
141,1,10512,1079,2015
141,1,10513,1068,2015
141,1,10519,1068,2015
141,1,10599,1068,2015
141,1,10611,1169,2015
141,1,10612,1169,2015
141,1,10614,1140,2015
141,1,10619,1169,2015
141,1,10620,1169,2015
141,1,10631,1169,2015
141,1,10632,1169,2015
141,1,10639,1169,2015
141,1,10641,1181,2015
141,1,10649,1169,2015
141,1,10690,1169,2015
141,1,20100,870,2015
141,1,20110,867,2015
141,1,20120,867,2015
141,1,20130,870,2015
141,1,20200,870,2015
141,1,20210,867,2015
141,1,20220,867,2015
141,1,20230,870,2015
141,1,20300,1038,2015
141,1,20311,1035,2015
141,1,20312,1035,2015
141,1,20321,1035,2015
141,1,20322,1035,2015
141,1,20400,977,2015
141,1,20410,977,2015
141,1,20421,977,2015
141,1,20422,977,2015
141,1,20423,977,2015
141,1,20430,977,2015
141,1,20441,977,2015
141,1,20442,977,2015
141,1,20443,977,2015
141,1,20450,1017,2015
141,1,20500,1097,2015
141,1,20510,1097,2015
141,1,20600,1036,2015
141,1,20610,868,2015
141,1,20621,868,2015
141,1,20622,868,2015
141,1,20629,868,2015
141,1,20630,1036,2015
141,1,20641,1036,2015
141,1,20649,1036,2015
141,1,20700,1058,2015
141,1,20710,1058,2015
141,1,20711,1058,2015
141,1,20712,1058,2015
141,1,20713,1058,2015
141,1,20714,1058,2015
141,1,20721,1058,2015
141,1,20722,1080,2015
141,1,20723,1069,2015
141,1,20724,1080,2015
141,1,20725,1080,2015
141,1,20726,1080,2015
141,1,20727,1080,2015
141,1,20733,1069,2015
141,1,20734,1069,2015
141,1,20735,1058,2015
141,1,20739,1058,2015
141,1,20741,1058,2015
141,1,20742,1069,2015
141,1,20744,1069,2015
141,1,20745,1069,2015
141,1,20754,1073,2015
141,1,20755,1073,2015
141,1,20800,1166,2015
141,1,20810,1141,2015
141,1,20820,1166,2015
141,1,20840,1166,2015
141,1,20850,1166,2015
141,1,20890,1166,2015
141,1,20900,1037,2015
141,1,20910,1037,2015
141,1,21000,1039,2015
141,1,21011,1039,2015
141,1,21012,1039,2015
141,1,21019,1039,2015
141,1,21020,872,2015
141,1,21090,1164,2015
141,1,21093,1164,2015
141,1,21099,1164,2015
141,1,30100,1599,2015
141,1,30101,1599,2015
141,1,30102,1599,2015
141,1,30103,1599,2015
141,1,30104,1599,2015
141,1,30105,1599,2015
141,1,30106,1599,2015
141,1,30107,1599,2015
141,1,30108,1599,2015
141,1,30109,1599,2015
141,1,30110,1599,2015
141,1,30111,1599,2015
141,1,30112,1599,2015
141,1,30113,1599,2015
141,1,30114,1599,2015
141,1,30115,1599,2015
141,1,30116,1599,2015
141,1,30117,1599,2015
141,1,30118,1599,2015
141,1,30119,1599,2015
141,1,30120,1599,2015
141,1,30121,1599,2015
141,1,30122,1599,2015
141,1,30123,1599,2015
141,1,30124,1599,2015
141,1,30125,1599,2015
141,1,30126,1599,2015
141,1,30127,1599,2015
141,1,30128,1599,2015
141,1,30129,1599,2015
141,1,30130,1599,2015
141,1,30131,1599,2015
141,1,30132,1599,2015
141,1,30133,1599,2015
141,1,30134,1599,2015
141,1,30135,1599,2015
141,1,30136,1599,2015
141,1,30137,1599,2015
141,1,30138,1599,2015
141,1,30139,1599,2015
141,1,30140,1599,2015
141,1,30141,1599,2015
141,1,30142,1599,2015
141,1,30143,1599,2015
141,1,30144,1599,2015
141,1,30145,1599,2015
141,1,30146,1599,2015
141,1,30147,1599,2015
141,1,30148,1599,2015
141,1,30149,1599,2015
141,1,30150,1599,2015
141,1,30151,1599,2015
141,1,30152,1599,2015
141,1,30153,1599,2015
141,1,30154,1599,2015
141,1,30155,1599,2015
141,1,30156,1599,2015
141,1,30157,1599,2015
141,1,30158,1599,2015
141,1,30159,1599,2015
141,1,30160,1599,2015
141,1,30161,1599,2015
141,1,30162,1599,2015
141,1,30163,1599,2015
141,1,30164,1599,2015
141,1,30165,1599,2015
141,1,30166,1599,2015
141,1,30167,1599,2015
141,1,30168,1599,2015
141,1,30169,1599,2015
141,1,30170,1599,2015
141,1,30171,1599,2015
141,1,30172,1599,2015
141,1,30173,1599,2015
141,1,30174,1599,2015
141,1,30175,1599,2015
141,1,30176,1599,2015
141,1,30177,1599,2015
141,1,30178,1599,2015
141,1,30179,1599,2015
141,1,30180,1599,2015
141,1,30181,1599,2015
141,1,30182,1599,2015
141,1,30183,1599,2015
141,1,30184,1599,2015
141,1,30185,1599,2015
141,1,30186,1599,2015
141,1,30187,1599,2015
141,1,30188,1599,2015
141,1,30189,1599,2015
141,1,30190,1599,2015
141,1,30191,1599,2015
141,1,30192,1599,2015
141,1,30193,1599,2015
141,1,30194,1599,2015
141,1,30195,1599,2015
141,1,30196,1599,2015
141,1,30197,1599,2015
141,1,30198,1599,2015
141,1,30199,1599,2015
141,1,30200,1599,2015
141,1,30201,1599,2015
141,1,30202,1599,2015
141,1,30203,1599,2015
141,1,30204,1599,2015
141,1,30205,1599,2015
141,1,30206,1599,2015
141,1,30207,1599,2015
141,1,30208,1599,2015
141,1,30209,1599,2015
141,1,30210,1599,2015
141,1,30211,1599,2015
141,1,30212,1599,2015
141,1,30213,1599,2015
141,1,30214,1599,2015
141,1,30215,1599,2015
141,1,30216,1599,2015
141,1,30217,1599,2015
141,1,30218,1599,2015
141,1,30219,1599,2015
141,1,30220,1599,2015
141,1,30221,1599,2015
141,1,30222,1599,2015
141,1,30223,1599,2015
141,1,30224,1599,2015
141,1,30225,1599,2015
141,1,30226,1599,2015
141,1,30227,1599,2015
141,1,30228,1599,2015
141,1,30229,1599,2015
141,1,30230,1599,2015
141,1,30231,1599,2015
141,1,30232,1599,2015
141,1,30233,1599,2015
141,1,30234,1599,2015
141,1,30235,1599,2015
141,1,30236,1599,2015
141,1,30237,1599,2015
141,1,30238,1599,2015
141,1,30239,1599,2015
141,1,30240,1599,2015
141,1,30241,1599,2015
141,1,30242,1599,2015
141,1,30243,1599,2015
141,1,30244,1599,2015
141,1,30245,1599,2015
141,1,30246,1599,2015
141,1,30247,1599,2015
141,1,30248,1599,2015
141,1,30249,1599,2015
141,1,30250,1599,2015
141,1,30251,1599,2015
141,1,30252,1599,2015
141,1,30253,1599,2015
141,1,30254,1599,2015
141,1,30255,1599,2015
141,1,30256,1599,2015
141,1,30257,1599,2015
141,1,30258,1599,2015
141,1,30259,1599,2015
141,1,30260,1599,2015
141,1,30261,1599,2015
141,1,30262,1599,2015
141,1,30263,1599,2015
141,1,30264,1599,2015
141,1,30265,1599,2015
141,1,30266,1599,2015
141,1,30267,1599,2015
141,1,30268,1599,2015
141,1,30269,1599,2015
141,1,30270,1599,2015
141,1,30271,1599,2015
141,1,30272,1599,2015
141,1,30273,1599,2015
141,1,30274,1599,2015
141,1,30275,1599,2015
141,1,30276,1599,2015
141,1,30277,1599,2015
141,1,30278,1599,2015
141,1,30279,1599,2015
141,1,30280,1599,2015
141,1,30281,1599,2015
141,1,30282,1599,2015
141,1,30283,1599,2015
141,1,30284,1599,2015
141,1,30285,1599,2015
141,1,30286,1599,2015
